FID, PD , LPI , ED , LSI , CONTAG , SHDI , SHEI , AI
1618,382.8124,66.6667,282.405,1.5,21.0493,0.6365,0.9183,33.3333
1619,70.6731,53.0769,190.2975,2.587,6.986,0.6788,0.9792,72.1825
1620,36.4583,62.6984,191.8561,3.7436,9.4391,0.6605,0.953,71.675
1621,37.2179,68.0556,168.6585,3.5595,16.1711,0.6174,0.8907,75.2304
1622,30.5797,90.3846,78.2045,2.5,56.6812,0.3165,0.4567,88.592
1623,22.9687,100,0,1,0,0,0,100
1624,43.0664,91.25,80.4854,1.5278,57.4042,0.2967,0.4281,89.209
1625,31.5505,56.044,184.3391,2.8333,7.3502,0.6829,0.9852,73.2105
1626,200.9765,47.5,237.2202,2.0769,1.0087,0.6931,1,62.9032
1627,41.0156,98.2143,18.1546,1.1,87.8122,0.0896,0.1292,97.1805
1628,39.8763,78.4722,136.4957,2.25,28.522,0.5209,0.7515,80.2335
1629,39.6013,71.0345,128.543,3.2449,23.6716,0.589,0.8498,81.3918
1630,28.7109,55,172.267,2.3864,7.7195,0.6881,0.9928,75.4797
1631,45.1172,86.1905,113.3654,3.4397,44.2326,0.4015,0.5792,83.17
1632,18.2292,97.0899,26.8957,1.3846,82.0498,0.1316,0.1899,96.2439
1633,55.8268,82.6389,124.7289,2.8529,36.4244,0.4616,0.6659,79.778
1634,82.0312,80,140.3956,1.8529,30.036,0.5004,0.7219,79.2784
1635,26.1008,78.0303,105.26,1.8913,32.0606,0.5265,0.7596,85.818
1636,39.2628,93.1624,63.7222,1.7097,65.1763,0.2494,0.3598,90.5674
1637,50.6663,77.451,146.1861,2.5172,26.4896,0.5338,0.7701,78.6868
1638,42.222,79.1667,137.8801,3.0244,30.0555,0.5117,0.7383,79.6755
1639,45.9375,92.9231,72.9908,1.973,63.4635,0.2556,0.3688,88.8132
1640,57.4219,83.5,127.0822,2.3276,37.5483,0.4479,0.6461,80.768
1641,59.0106,83.004,119.2129,2.4531,37.7929,0.4558,0.6576,82.0425
1642,36.2664,68.1203,187.0243,4.5673,13.8052,0.6248,0.9014,72.1911
1643,102.0833,40,180.7392,1.8571,5.0403,0.6929,0.9996,74.281
1644,28.3565,62.963,150.616,2.4231,13.2709,0.6592,0.951,78.3546
1645,27.6362,81.5508,113.264,2.6026,36.1181,0.4781,0.6898,83.5724
1646,51.8392,80.5556,123.5522,2.5441,34.4128,0.4826,0.6962,82.0186
1647,36.4583,95.873,47.3365,1.6111,75.4375,0.172,0.2481,92.7932
1648,85.0694,90.7407,69.0323,1.3667,58.2484,0.3085,0.4451,90.1235
1649,44.1707,82.4786,119.479,2.9886,36.8283,0.4641,0.6695,81.9476
1650,51.0417,49.4444,203.3316,3,5.8451,0.681,0.9825,70.0511
1651,52.6367,70.4167,145.4386,2.6935,20.4816,0.5961,0.86,78.8741
1652,191.4062,91.6667,56.481,1.1429,63.85,0.2868,0.4138,91.6667
1653,18.2292,100,0,1,0,0,0,100
1654,18.9824,97.5207,25.2064,1.3125,83.7529,0.1161,0.1676,96.0177
1655,43.5014,87.1212,61.6156,1.5217,53.6459,0.3693,0.5328,92.1934
1656,35.8887,100,0,1,0,0,0,100
1657,30.0781,87.619,79.0734,2.2439,50.7356,0.3744,0.5402,88.5406
1658,29.6224,94.6429,50.4295,1.8333,71.0247,0.2089,0.3014,92.6223
1659,39.1109,78.3282,136.3937,2.8056,28.9664,0.5227,0.7541,80.0639
1660,53.5937,92,63.2587,1.56,62.25,0.2788,0.4022,90.8077
1661,40.4898,90.3846,66.2566,1.9028,58.1214,0.3165,0.4567,90.1229
1662,37.1553,75.8824,149.5085,3.027,24.4922,0.5524,0.797,78.2373
1663,42.0673,57.5092,167.581,2.9853,12.6191,0.6507,0.9387,75.4434
1664,57.4219,50,145.721,2.075,10.3276,0.6931,1,80.5882
1665,30.625,89,79.0734,2.0571,53.4007,0.3465,0.4999,88.2303
1666,31.536,74.3707,147.3417,3.2619,25.5483,0.5461,0.7878,78.4093
1667,36.75,78,130.81,3.1444,29.8303,0.5218,0.7528,80.9008
1668,41.7614,91.8182,67.7772,1.5238,60.8541,0.2832,0.4086,90.6617
1669,58.5937,92.8571,48.4123,1.4,66.5306,0.2573,0.3712,93.2429
1670,47.8515,100,0,1.1,0,0,0,97.3684
1671,19.3015,88.2353,102.5201,2.1613,48.9109,0.3622,0.5226,84.8172
1672,35.8887,91.7614,74.1313,2.0132,60.3186,0.2846,0.4105,89.0002
1673,22.9687,94,47.444,1.42,69.27,0.227,0.3274,93.3566
1674,19.1406,100,0,1.0625,0,0,0,99.0385
1675,47.8515,95.8333,28.2405,1.1429,77.4311,0.1732,0.2499,98.7714
1676,19.8495,95.0617,43.5113,1.6585,72.9898,0.1967,0.2838,93.6166
1677,22.5184,89.5425,71.9856,1.9286,55.3931,0.335,0.4833,90.001
1678,25.5208,95.5556,45.1848,1.3158,73.6778,0.1818,0.2623,94.0305
1679,47.8515,79.1667,143.2197,2.3654,28.985,0.5117,0.7383,79.1791
1680,48.8202,74.2915,138.5728,3.3778,25.6668,0.5544,0.7999,79.0564
1681,15.0123,98.6928,6.6448,1.1,91.9462,0.0697,0.1005,99.6437
1682,25.5208,91.1111,67.7772,1.9474,59.5166,0.3,0.4328,90.3564
1683,30.514,85.9903,98.2278,2.4634,45.2442,0.4051,0.5845,85.723
1684,43.0664,48.75,203.3316,2.3333,4.341,0.6881,0.9928,70.1486
1685,9.1146,98.4127,9.8618,1.141,90.094,0.0815,0.1176,98.9881
1686,27.3437,95.7143,35.5023,1.3793,76.0693,0.1769,0.2552,95.2911
1687,21.2674,100,0,1,0,0,0,100
1688,54.6875,78.5714,145.2369,1.9474,27.2429,0.5196,0.7496,78.9717
1689,61.5234,50,154.3142,2.1591,9.2507,0.693,0.9998,78.2343
1690,25.458,56.8966,186.1369,3.7683,7.6786,0.6822,0.9842,72.3907
1691,33.288,49.2754,184.1772,3.2353,6.6594,0.6922,0.9986,72.6666
1692,54.3997,49.2105,219.3841,4.1538,4.0589,0.69,0.9955,67.4599
1693,46.4015,84.8485,109.5389,1.8,40.9304,0.4253,0.6136,84.6904
1694,21.4948,97.861,20.8406,1.2949,85.9481,0.1034,0.1492,97.0178
1695,229.6874,100,0,1.2,0,0,0,80
1696,48.7898,81.6993,134.0039,2.7286,34.305,0.4759,0.6866,80.1824
1697,29.8295,88.3117,84.7215,2.0694,51.2338,0.3607,0.5203,87.5667
1698,43.0664,60,190.6234,2.7308,8.8679,0.6616,0.9544,71.7147
1699,52.2017,27.8409,184.8469,2.7778,6.4616,0.6908,0.9966,73.1524
1700,29.8295,91.5584,69.6843,2.1047,60.3049,0.2894,0.4175,89.9564
1701,47.5684,75.7396,156.4089,2.5,23.225,0.5541,0.7993,77.1262
1702,55.6818,87.8788,82.1542,1.7692,50.8011,0.3693,0.5328,88.3192
1703,38.5839,85.1779,111.176,2.8444,42.3871,0.4196,0.6054,83.709
1704,38.2812,88.3333,88.2516,2.4205,50.9534,0.3602,0.5197,87.17
1705,49.131,91.9786,68.8645,1.6786,61.3584,0.2793,0.4029,89.9629
1706,41.0156,55,221.4862,3.6912,4.4145,0.6839,0.9867,66.9699
1707,44.4336,64.1369,207.7694,4.9808,9.9854,0.6454,0.9311,69.0661
1708,26.9165,80.4688,123.7728,3.0761,33.9064,0.4883,0.7044,81.6538
1709,25.5725,88.8664,61.0544,1.9889,56.0337,0.3493,0.5039,91.4009
1710,78.3025,76.1364,157.8901,2.0789,23.7111,0.5495,0.7928,76.9106
1711,55.2133,70.4327,172.7015,3.6098,18.3479,0.5919,0.8539,74.3716
1712,32.8125,77.8571,94.404,1.8125,33.5904,0.5287,0.7628,87.4766
1713,82.0312,76.1905,153.3056,1.7308,23.2726,0.5489,0.7919,78.7546
1714,85.0694,64.1975,167.3511,2.1111,12.2804,0.6447,0.9301,76.2538
1715,44.384,93.2367,63.8481,1.9512,65.4541,0.2475,0.357,90.6051
1716,38.0574,93.5673,61.4355,2.0109,66.4776,0.2387,0.3444,90.9106
1717,31.321,95,48.779,1.9327,72.3069,0.1985,0.2864,92.7563
1718,57.4219,95,56.481,1.6364,71.127,0.1985,0.2864,89.7191
1719,40.296,93.2749,61.4355,1.8378,65.7307,0.2465,0.3556,91.0233
1720,58.8942,84.6154,115.8585,1.9091,40.0626,0.4293,0.6194,83.0852
1721,106.3368,87.037,119.2377,1.6333,44.2387,0.3857,0.5564,82.1065
1722,37.1875,87.2381,92.9516,2.5652,48.375,0.3818,0.5509,86.4147
1723,33.288,87.1636,79.2839,2.2841,50.3463,0.3793,0.5472,88.725
1724,382.8124,66.6667,169.443,1.3,7.2928,0.6365,0.9183,83.3333
1725,71.7773,91.25,88.9576,1.5833,70.1768,0.3326,0.3027,86.9768
1726,38.2812,71.1111,160.0295,2.5741,18.2192,0.6012,0.8673,76.7171
1727,44.6614,68.6111,185.4459,3.5921,13.9754,0.6222,0.8976,72.6591
1728,28.7109,94.1667,52.2449,1.5968,69.296,0.2224,0.3208,92.6296
1729,41.0156,76.9841,111.6172,2.2969,37.0563,0.4692,0.6769,83.9253
1730,24.7702,92.9412,49.1717,1.8696,66.6184,0.2552,0.3681,92.6814
1731,33.58,93.5673,63.4173,1.6296,66.1946,0.2387,0.3444,90.1906
1732,33.7776,91.6667,66.4482,1.6897,60.6003,0.2868,0.4138,90.7697
1733,26.5024,93.0769,54.7431,1.913,66.1639,0.2516,0.363,92.033
1734,57.4219,37.9167,155.3227,3,18.3048,0.6036,0.8709,75.9557
1735,51.5625,81.6327,128.6384,2.7656,34.0206,0.4769,0.688,78.9128
1736,42.5347,72.8395,169.443,2.5962,18.6565,0.5848,0.8438,74.6934
1737,36.3758,70.1357,196.2779,3.1333,14.2448,0.6097,0.8796,70.7192
1738,36.4583,88.254,100.0521,2.2917,49.3035,0.3618,0.522,85.2907
1739,25.9325,93.2258,52.4727,1.98,66.8531,0.2478,0.3574,92.4051
1740,33.9311,62.0455,173.294,3.6786,11.6796,0.6567,0.9475,74.6797
1741,30.222,93.1579,60.0482,2.0729,65.7639,0.2495,0.36,91.1465
1742,40.1953,87.5,110.1379,2.1552,46.435,0.3768,0.5436,83.2895
1743,2.7022,100,0,1,0,0,0,100
1744,88.3413,52.8846,149.8919,2.0952,11.5597,0.6745,0.9732,78.6882
1745,164.0625,80,116.1895,1.5,32.4515,0.5004,0.7219,84.6667
1746,30.625,66,131.0359,2.16,18.0593,0.6365,0.9183,81.8083
1747,57.4219,56.875,184.2693,2.75,9.29,0.6616,0.9544,72.0887
1748,63.8021,85.7143,102.2037,2.1875,44.9969,0.4029,0.5813,85.0639
1749,20.2665,90.2941,61.7969,1.8378,58.5565,0.3186,0.4596,91.5625
1750,32.5468,93.1174,60.3684,1.6875,65.3927,0.2506,0.3615,91.254
1751,45.9375,100,0,1,0,0,0,100
1752,34.9939,86.7036,94.813,2.3289,46.8413,0.392,0.5655,86.3283
1753,39.2323,90.3727,74.7233,2.0139,58.1828,0.3027,0.4367,89.0727
1754,37.4305,73.037,142.5831,3.7308,23.0163,0.5784,0.8345,79.1873
1755,47.8515,72.7273,174.5776,3.0909,19.2519,0.5784,0.8344,73.8549
1756,42.5347,98.1481,18.827,1.1,87.4257,0.0922,0.133,97.0696
1757,46.4015,71.7172,184.8469,2.8621,16.7744,0.5956,0.8593,72.1969
1758,39.1513,72.7273,144.4116,2.9737,22.6764,0.5774,0.833,79.0126
1759,85.0694,80.7407,155.6365,2.2917,30.1712,0.49,0.7069,76.4906
1760,17.0139,73.3333,85.3491,2.0303,31.2002,0.5799,0.8366,88.8272
1761,38.2812,95.9259,42.6745,1.5152,75.997,0.1703,0.2457,93.774
1762,17.2697,98.4962,20.3841,1.25,88.2663,0.078,0.1126,95.6114
1763,53.833,79.1667,167.678,3.375,27.4605,0.5117,0.7383,74.8356
1764,26.1008,83.042,122.0464,3.1458,37.6735,0.4552,0.6567,82.0396
1765,26.864,80.7018,70.3535,1.9595,46.5478,0.4362,0.6292,90.4585
1766,46.9815,78.4091,153.2689,3.369,27.6165,0.5217,0.7526,77.3921
1767,30.5718,78.4722,119.6299,3.6017,33.0961,0.5039,0.727,82.5041
1768,95.7031,70,197.6835,2.9444,15.284,0.6012,0.8673,70.3998
1769,82.0312,81.4286,130.7132,1.7941,35.0487,0.4581,0.661,81.1613
1770,70.3125,95.9184,48.4123,1.25,75.3245,0.1705,0.246,92.3214
1771,66.4385,85.9504,126.032,2.0227,41.9893,0.4059,0.5855,81.3561
1772,59.8144,75,172.9731,2.225,20.3983,0.5623,0.8113,74.052
1773,27.5625,76.4,164.0208,2.9844,24.5619,0.5368,0.7745,75.0145
1774,34.8011,78.1818,156.0929,2.4615,26.6663,0.5246,0.7568,76.7195
1775,24.7356,61.8462,172.5712,4.2451,13.6671,0.639,0.9218,74.6785
1776,23.9258,96.3542,35.3006,1.3571,78.1287,0.1565,0.2258,95.1857
1777,25.5208,91.6667,58.3637,1.5741,61.9921,0.2868,0.4138,91.9134
1778,13.14,68.1922,122.5263,2.881,21.2043,0.6237,0.8997,82.6411
1779,229.6874,46.6667,203.3316,1.5625,1.3562,0.6909,0.9968,72.8333
1780,35,83.619,116.1895,3.0435,38.9809,0.4459,0.6433,82.575
1781,28.1086,82.5175,118.4916,2.5,36.7591,0.4635,0.6686,82.6414
1782,91.875,64,128.7767,1.6333,15.4401,0.6534,0.9427,82.9744
1783,56.1266,82.3308,136.3188,2.6212,34.8224,0.4663,0.6728,79.7697
1784,143.5546,46.4286,217.8553,2.2,2.7178,0.6906,0.9963,67.7469
1785,47.8515,79.1667,134.1424,1.6786,28.5741,0.5117,0.7383,82.2802
1786,41.5724,93.6652,56.7366,1.6167,67.4667,0.2361,0.3406,91.673
1787,57.4219,77.5,110.1379,1.5,29.4441,0.5332,0.7692,86.3
1788,38.2812,49.1667,141.2025,2.1818,11.0436,0.693,0.9998,80.3035
1789,35.1562,59.1837,114.1147,1.875,19.3494,0.6455,0.9313,84.4388
1790,63.8021,88.3838,111.2505,2.1207,48.5598,0.3592,0.5182,83.1769
1791,164.0625,85.7143,80.6871,1.25,45.8736,0.4101,0.5917,89.6825
1792,95.7031,56.9444,169.443,2.0588,7.9633,0.6835,0.986,76.4263
1793,22.9687,45.2727,154.0391,3.6596,15.6539,0.6386,0.9213,77.675
1794,34.9524,63.4783,185.6506,3.9302,11.1574,0.6501,0.9379,72.672
1795,51.0417,88.8889,90.3696,1.6316,50.9906,0.3488,0.5033,87.3601
1796,28.5129,92.1379,71.9841,2.4259,61.5333,0.2754,0.3973,89.4204
1797,26.6126,67.9144,158.8717,3.7812,16.8822,0.6206,0.8954,76.5672
1798,40.296,70.3947,156.8091,3.4535,19.7564,0.5936,0.8564,77.0595
1799,57.4219,75,118.6101,1.5385,25.6026,0.5623,0.8113,84.2622
1800,58.1055,83.9286,106.9105,2.4324,41.684,0.4309,0.6216,84.3878
1801,52.2017,70.2797,186.0318,3.3971,15.1548,0.6085,0.8778,71.9279
1802,42.5347,95.0617,50.2053,1.3333,71.4094,0.1967,0.2838,93.337
1803,33.4201,89.6825,76.2045,2.141,55.287,0.332,0.479,88.6893
1804,49.2187,56.1905,174.2842,2.8621,8.4296,0.6842,0.9871,74.7891
1805,56.7129,90.1235,66.9404,1.6538,57.5473,0.3224,0.4651,90.1142
1806,30.625,89.9048,77.4597,2.3043,55.5295,0.3272,0.472,88.8034
1807,59.6591,72.7273,173.8441,2.58,19.0641,0.5795,0.836,74.3444
1808,65.625,89.5238,80.6871,1.6429,54.0445,0.3354,0.4839,87.8526
1809,122.5,50.6667,198.8131,2.3333,38.3013,0.6925,0.6303,68.6646
1810,39.2628,52.9915,194.0629,3.1613,7.9484,0.6701,0.9668,71.385
1811,27.3437,59.7884,185.5804,3.7051,9.6077,0.6632,0.9568,72.4211
1812,95.7031,85.4167,127.0822,1.6429,40.4793,0.4154,0.5993,80.982
1813,29.8295,96.7532,22.0056,1.2,81.9437,0.1432,0.2066,97.3431
1814,42.5347,76.8519,101.9796,2.0833,34.2303,0.5117,0.7383,85.8358
1815,41.0156,86.3095,81.6957,2.0946,49.5635,0.3825,0.5519,88.4565
1816,52.2017,83.7662,114.429,2.04,39.5553,0.4435,0.6399,83.1307
1817,51.0417,83.3333,133.6717,2.3889,36.5451,0.4506,0.65,79.53
1818,34.5595,72.9167,159.245,3.4167,20.4631,0.5841,0.8427,76.5951
1819,10.9375,100,0,1.0476,0,0,0,99.4709
1820,49.3469,82.4219,104.5781,2.2344,38.4131,0.4649,0.6708,85.2396
1821,65.625,55.7143,179.1255,2.0882,6.953,0.6829,0.9852,74.0873
1822,44.1707,71.3675,141.2025,3.2159,23.7338,0.5715,0.8245,79.3637
1823,45.0368,62.0915,198.2372,3.5571,10.1793,0.6472,0.9338,70.7065
1824,54.6875,73.9348,180.9091,3.6625,19.6064,0.5737,0.8277,73.1827
1825,76.2948,65.035,222.7642,3.7941,9.2608,0.6405,0.924,66.4388
1826,46.0603,65.7754,208.4058,3.9487,10.8348,0.6353,0.9165,68.9681
1827,9.1146,100,0,1,0,0,0,100
1828,28.4736,98.3471,19.605,1.1591,88.0578,0.0842,0.1215,96.9812
1829,35.8887,93.75,45.0083,1.413,69.2275,0.2338,0.3373,93.2397
1830,574.2186,50,169.443,1.25,0,0.6931,1,100
1831,15.9505,100,0,1,0,0,0,100
1832,44.1707,93.2692,52.1363,1.381,66.6262,0.2466,0.3558,92.8824
1833,78.3025,70.4545,142.4862,1.9737,22.1615,0.5745,0.8288,80.1033
1834,35.8887,88.6161,77.9135,2.2674,53.2217,0.3499,0.5047,88.4022
1835,24.3949,62.0915,168.8893,4.11,12.5537,0.6531,0.9422,74.9899
1836,31.4026,93.75,53.3922,2.0804,68.2614,0.2338,0.3373,92.1553
1837,50.4808,32.967,152.6849,2.025,17.3604,0.608,0.8772,77.9672
1838,57.4219,91.25,84.7215,1.8462,57.3723,0.2967,0.4281,86.7938
1839,40.6013,52.0202,148.9045,2.5,10.5917,0.6919,0.9982,78.8843
1840,26.1008,91.4773,76.3777,2.2935,59.3472,0.2914,0.4203,88.7635
1841,30.801,87.1648,82.4493,2.4022,50.2118,0.3758,0.5422,88.0283
1842,31.681,90.3448,81.8001,2.6204,56.1143,0.3174,0.458,88.015
1843,54.6875,77.7778,177.5117,2.0312,23.6795,0.5297,0.7642,72.963
1844,19.1406,63.8889,188.27,2.9259,9.7204,0.6541,0.9436,71.8966
1845,61.4138,68.984,208.4058,3.0536,12.8348,0.6149,0.8871,68.6263
1846,68.3594,65.4762,217.8553,2.4737,8.8647,0.6365,0.9183,65.9412
1847,76.5625,91.1111,60.2464,1.2857,59.8858,0.3,0.4328,91.5942
1848,39.1109,85.7585,96.5248,2.2778,44.918,0.4093,0.5905,86.1705
1849,89.4886,58.4416,136.4346,1.8611,17.2297,0.6303,0.9094,81.2071
1850,28.7109,87.7083,84.7215,2.3636,50.1982,0.3727,0.5377,87.8351
1851,32.5644,63.327,134.5294,3.2826,18.3001,0.6374,0.9196,80.6952
1852,45.0368,94.1176,53.1586,1.52,68.9224,0.2237,0.3228,91.8004
1853,95.7031,83.3333,70.6012,1.25,42.9135,0.4506,0.65,93.1452
1854,42.5347,89.6296,90.3696,2.0909,53.1791,0.3331,0.4806,86.8696
1855,54.6875,93.6508,59.1706,1.3438,66.9476,0.2365,0.3412,91.5655
1856,54.6875,82.5397,118.3411,1.6875,35.6082,0.4631,0.6681,83.9784
1857,44.8608,73.8281,160.1766,2.8906,21.5598,0.5708,0.8234,76.5349
1858,46.9815,66.8182,158.6603,2.7833,16.1852,0.622,0.8973,76.4878
1859,88.3413,52.7473,171.305,2.15,10.1086,0.6609,0.9534,75.2915
1860,31.901,81.1728,123.4214,2.6389,34.7348,0.4792,0.6913,82.0837
1861,114.8437,70,135.5544,1.5455,17.8409,0.6109,0.8813,83.75
1862,37.8606,64.652,157.6503,3.7021,16.3711,0.6273,0.9049,76.9976
1863,58.8942,92.3077,86.8938,1.6111,60.2888,0.2712,0.3912,85.4114
1864,33.7776,89.4118,83.7248,2.3913,53.8057,0.3378,0.4874,87.5757
1865,27.3437,55.119,212.6106,5.5431,5.1585,0.6871,0.9913,68.5576
1866,35.1562,82.3129,129.0994,3.2857,35.6589,0.4666,0.6732,80.9372
1867,29.8295,66.5584,192.5489,3.4306,11.7644,0.6373,0.9194,71.3886
1868,22.2801,94.1799,50.2053,1.875,69.7191,0.222,0.3203,92.738
1869,20.4713,97.5045,27.1834,1.5104,83.6244,0.1167,0.1684,95.7369
1870,39.2628,92.735,63.7222,1.7097,63.8406,0.2604,0.3757,90.8206
1871,47.8515,89.2857,81.6957,2.0946,53.7245,0.3405,0.4912,88.0815
1872,33.58,51.462,200.1607,2.9074,4.7491,0.6927,0.9994,70.0538
1873,39.8763,47.9167,122.3755,2.1667,14.1251,0.6923,0.9987,83.0091
1874,61.5234,50.8929,202.7264,2.5227,4.3345,0.6917,0.9979,69.9387
1875,56.1266,75.188,163.073,2.9394,22.8179,0.5561,0.8022,75.9649
1876,57.162,60.181,225.4129,3.45,5.546,0.6704,0.9671,66.3451
1877,76.5625,65,172.267,2.5682,14.669,0.6178,0.8912,73.2477
1878,39.2628,94.8718,41.9987,1.4677,72.9818,0.2023,0.2918,93.8593
1879,58.0019,48.9899,193.4046,3.825,6.0971,0.6913,0.9973,71.5572
1880,50.3701,65.2047,174.3975,3.3784,13.8773,0.6324,0.9123,74.516
1881,23.3016,85.2174,95.281,2.2763,44.0744,0.4189,0.6044,86.3638
1882,136.7187,73.8095,129.0994,1.6154,25.7081,0.5489,0.7919,83.5165
1883,45.5729,88.8889,91.4454,1.8261,51.2943,0.3488,0.5033,85.8526
1884,30.7617,78.5714,96.8246,1.7273,33.7912,0.5196,0.7496,86.981
1885,22.7546,95.338,37.9173,1.8136,75.2291,0.1849,0.2668,94.5351
1886,33.9538,85.3913,100.7817,2.7812,46.5197,0.3905,0.5634,85.2337
1887,82.0312,85.7143,108.9276,1.6,42.0876,0.4101,0.5917,84.878
1888,50.4808,90.1099,70.7564,1.475,56.3567,0.3227,0.4655,90.0834
1889,43.5014,93.9394,51.3464,1.4348,68.653,0.2286,0.3298,93.0236
1890,29.4471,95.7265,23.1717,1.1818,78.4644,0.1765,0.2547,98.1975
1891,45.9375,83,125.3878,1.925,35.9752,0.4559,0.6577,82.4721
1892,76.5625,90,67.7772,1.2727,55.5359,0.3251,0.469,95.814
1893,49.9321,84.2391,92.0886,2,43.5384,0.4265,0.6153,85.8515
1894,14.9148,100,0,1,0,0,0,100
1895,52.6367,57.5,206.1556,3.3871,6.7946,0.6713,0.9685,69.3669
1896,50.7812,74.6599,168.2903,3.9796,22.0464,0.5623,0.8113,75.0501
1897,47.3958,46.0317,185.0425,3.3889,6.5949,0.6931,0.9999,72.8834
1898,57.4219,81,118.6101,1.875,33.8601,0.4862,0.7015,83.2306
1899,21.111,61.0294,120.8527,2.4697,17.2943,0.6669,0.9622,83.278
1900,52.2017,93.9394,71.8849,1.4118,65.487,0.2286,0.3298,88.4961
1901,43.1743,50.5639,214.0333,4.5745,4.4764,0.6909,0.9967,68.2322
1902,41.7614,35.5556,202.647,4.3556,5.3337,0.6909,0.9968,69.7578
1903,23.9258,96.5278,28.2405,1.3333,79.7182,0.1508,0.2175,95.9509
1904,39.0625,66.2132,146.7738,3.2738,17.7814,0.6249,0.9016,78.7639
1905,27.5225,87.7996,65.7099,2.0581,54.0401,0.3622,0.5226,90.718
1906,41.0156,83.5714,99.2452,2.5488,41.0897,0.4467,0.6445,85.4744
1907,21.4375,96.5333,31.6294,1.4744,79.2958,0.1506,0.2173,95.5374
1908,25.0204,94.7712,50.9436,1.8256,71.1276,0.2052,0.296,92.4395
1909,54.5638,83.7104,124.9738,2.8953,38.3864,0.4444,0.6412,81.4505
1910,223.3072,77.7778,197.6835,1.875,25.1053,0.5297,0.7642,68.3951
1911,71.7773,100,0,1,0,0,0,100
1912,61.5234,88.6905,92.7902,1.8846,51.0546,0.3529,0.5092,86.4828
1913,35.8887,93.1818,58.7274,1.8026,65.9013,0.2489,0.3591,91.4499
1914,51.5965,80.7246,145.8683,3.8019,31.7074,0.4902,0.7072,78.4261
1915,35.8887,92.5,65.6592,1.8611,63.0522,0.2664,0.3843,90.4785
1916,27.3437,100,0,1,0,0,0,100
1917,54.6875,83.3333,121.0307,1.9783,37.3779,0.4506,0.65,82.4873
1918,40.1042,92.0635,78.5355,2.0139,60.4915,0.2772,0.3999,88.3632
1919,15.7752,97.2527,24.2061,1.359,83.0373,0.1258,0.1816,96.4224
1920,39.7727,62.3377,168.7095,2.8871,12.2975,0.6505,0.9384,75.2797
1921,70.8912,91.358,92.0431,1.6111,57.1003,0.2942,0.4244,86.491
1922,41.0156,82.967,94.0316,2.3462,42.0544,0.4431,0.6393,86.159
1923,63.8021,81.1111,135.5544,1.9474,31.8945,0.4846,0.6991,81.0382
1924,23.6629,51.9231,179.6841,4.5741,7.8872,0.6897,0.9951,73.672
1925,143.5546,70,144.0265,1.6538,17.7877,0.6109,0.8813,79.6601
1926,24.6094,90.4762,72.6184,2.1463,57.3923,0.3145,0.4537,89.2525
1927,40.3747,80.8594,129.7298,2.5312,33.0707,0.4883,0.7044,81.0143
1928,22.9687,97.3333,24.8516,1.22,82.9789,0.123,0.1774,96.8439
1929,21.2674,74.4444,101.6658,2.2273,29.2572,0.5684,0.82,86.103
1930,46.4441,77.9412,164.4594,3,25.6315,0.5277,0.7612,75.7023
1931,20.5603,97.1867,32.9352,1.475,81.3949,0.1282,0.1849,95.0535
1932,30.7617,76.3393,123.3,2.9651,28.1667,0.5471,0.7894,81.789
1933,35.3365,91.7949,60.8257,1.9,62.1835,0.2838,0.4094,91.0692
1934,574.2186,50,169.443,1.25,0,0.6931,1,100
1935,101.3327,91.1765,59.8034,1.8333,58.7842,0.2984,0.4306,81
1936,16.79,96.1988,26.7542,1.3649,79.3088,0.1616,0.2331,96.4941
1937,56.1266,74.812,165.621,2.9697,21.6962,0.5644,0.8142,75.5895
1938,35.3365,76.9231,138.1612,2.1522,26.5115,0.5402,0.7793,79.8535
1939,43.2744,80.2899,133.5898,2.7895,32.0865,0.4964,0.7161,80.3235
1940,46.4015,90.9091,85.5773,1.625,56.1623,0.3046,0.4395,87.3565
1941,35.8887,90.1042,70.6012,1.7143,56.6796,0.3228,0.4657,90.1385
1942,47.8515,58.631,208.778,3.7973,6.9757,0.67,0.9666,68.9721
1943,143.5546,81.25,158.8528,1.625,29.4054,0.4826,0.6962,75.4138
1944,52.2017,71.9697,179.7123,2.5217,16.88,0.5932,0.8559,73.6587
1945,30.3819,30.1587,193.6491,3.7692,6.0981,0.6908,0.9966,71.5679
1946,39.2628,94.4444,60.8257,1.6774,69.0425,0.2146,0.3095,90.8651
1947,35.8887,84.375,79.4264,1.6957,44.6526,0.4334,0.6253,88.8306
1948,39.0469,77.6,129.4544,3.1222,29.2672,0.5294,0.7638,81.1882
1949,64.9414,76.7857,163.3915,3.1892,24.5872,0.5419,0.7817,75.7875
1950,49.7775,74.613,166.82,3.2083,22.3073,0.5598,0.8076,75.3449
1951,17.4006,90.1515,51.3464,1.4348,59.8248,0.3217,0.4642,94.3147
1952,51.0417,83.5556,129.5298,2.4333,37.4849,0.447,0.6448,80.9606
1953,63.8021,70.8333,145.9092,1.9118,24.4872,0.5466,0.7885,79.2982
1954,36.3142,66.4032,166.7641,3.7667,14.9407,0.6314,0.9109,75.5584
1955,58.8942,83.3333,130.3408,2.4516,36.84,0.4506,0.65,80.6665
1956,56.7129,92.5926,75.308,1.5,61.3229,0.2641,0.3809,89.4541
1957,62.642,60.9091,191.0085,2.4762,8.5033,0.6604,0.9527,72.0671
1958,41.8701,63.5417,168.5605,3.3875,13.7605,0.6401,0.9234,75.2088
